generation,time,#candidates,#operators
4,7615.338150262833,1,1
15,37117.61862945557,1,9
18,46563.752496004105,7,74
21,55948.518260240555,53,643
19,47306.42841935158,23,261
22,59018.426491975784,16,192
23,60767.35124087334,37,434
24,63710.07524514198,20,245
16,39306.97501325607,2,20
25,65427.688932180405,30,392
26,67904.63959503174,28,351
27,69889.89462423325,51,650
28,73575.02158236504,30,404
29,76147.3590335846,52,713
20,51233.27501368523,51,605
17,41157.4530313015,2,20
