generation,time,#candidates,#operators
6,449.9131817817688,10,40
8,645.0536925792694,4,16
9,725.2897098064423,2,8
11,907.7772123813629,2,8
15,1156.8784997463226,1,4
18,1389.5704727172852,1,4
