generation,time,#candidates,#operators
0,152.2713041305542,3,9
3,1128.7374787330627,3,9
4,1388.79807138443,2,6
5,1798.1774315834045,1,3
6,2059.8084251880646,1,3
7,2371.0560076236725,2,8
8,2733.8747732639313,1,3
11,3376.1329433918,1,3
13,4047.9073712825775,1,7
16,4603.317615270615,1,3
1,323.9171726703644,5,15
