generation,time,#candidates,#operators
1,3292.48628950119,2,7
11,32187.95792531967,2,12
12,35057.54638504982,1,8
13,37952.510038137436,1,7
14,41231.90303277969,3,24
15,45528.7788734436,1,8
19,61533.86675453186,1,9
20,64871.87156128883,1,8
27,90146.62292146683,3,35
4,10710.009863853455,1,6
24,65332.77627015114,1,9
26,73264.31127357483,4,40
28,80525.29514241219,3,34
5,14000.94606256485,1,4
29,83832.90536403656,4,50
6,17247.043984651566,1,5
8,23009.421624183655,3,13
9,26610.858128786087,1,6
