generation,time,#candidates,#operators
7,37812.75001311302,2,16
23,118074.1505830288,5,51
28,140630.9955253601,23,280
24,120294.06746411324,9,97
29,144411.29129481316,26,321
9,51857.30329322815,1,6
25,126292.51787233353,17,182
15,74715.6064248085,2,17
26,130717.22706627846,25,286
19,97813.38612341881,2,19
27,135370.19281482697,35,416
