generation,time,#candidates,#operators
0,99.27111268043518,6,18
6,3247.384416103363,3,15
9,5159.642466306686,2,9
10,5947.1257474422455,1,5
15,8988.941990613937,1,6
16,9819.85629606247,3,19
17,10459.60917878151,1,7
19,11949.471131324768,1,10
22,13915.302135944366,1,11
23,14788.059793710709,2,15
24,15451.14628624916,1,7
25,16141.130700588226,1,8
26,16980.347744226456,2,20
28,18950.289694070816,1,3
29,19767.291661262512,1,11
1,569.6746847629547,2,7
3,1677.6918127536774,2,8
