generation,time,#candidates,#operators
0,324.6663007736206,4,12
5,6187.340156555176,2,8
8,9610.206595182419,1,5
10,11482.817754507065,1,3
11,12779.381856918335,1,3
14,15612.030050754547,1,7
16,17266.269195318222,1,3
17,17943.911736488342,1,11
19,20075.347476005554,1,13
20,20779.47360754013,1,3
26,24664.86887049675,1,11
1,1348.1647448539734,1,3
2,2745.908514022827,1,3
3,3708.7455518245697,2,6
4,5029.484178066254,1,7
