generation,time,#candidates,#operators
0,44.1069221496582,5,15
3,888.3446292877197,7,21
5,1953.985225200653,1,3
7,2524.172744512558,1,3
8,2744.372170448303,2,8
10,3658.2375934123993,1,3
17,5321.8547270298,1,11
18,5493.564353466034,1,11
22,6398.135240316391,1,9
24,7106.045897245407,2,14
28,8154.529067993164,2,16
1,512.3885617256165,4,12
2,780.6876444816589,1,5
