generation,time,#candidates,#operators
17,82174.99284124374,1,5
18,84236.42654395103,1,6
24,104531.57633328438,2,17
25,106929.38390374184,2,19
26,108884.45334768295,3,23
27,111123.36600255966,2,18
28,114019.04526591301,3,29
19,87457.67166423798,1,6
21,95150.00764107704,5,37
22,98553.34611415863,2,14
