generation,time,#candidates,#operators
0,32.302828788757324,1,5
2,107.24127650260925,1,5
4,329.38443541526794,12,60
5,445.23763394355774,3,15
6,561.087849855423,4,20
7,705.3867652416229,1,13
10,943.0252721309662,1,13
11,1008.4017181396484,1,17
12,1051.2764291763306,1,13
13,1099.1944787502289,1,13
14,1173.5606203079224,2,10
26,2429.0252029895782,1,5
