generation,time,#candidates,#operators
0,60.97787117958069,1,3
1,747.983166217804,3,9
8,4526.412224054337,2,11
9,5278.286498069763,1,7
10,5869.156971693039,1,7
11,6753.738859176636,3,20
14,9199.337154626846,1,6
15,10086.839414358139,1,5
17,11520.974468231201,1,5
20,13847.413166999817,1,13
26,18172.72425031662,2,18
27,18894.12215566635,1,14
28,19573.68678212166,2,16
29,20227.243192195892,4,50
2,1084.745510339737,3,10
3,1793.2998552322388,1,3
6,3228.189513683319,1,4
7,3863.897573709488,1,4
