generation,time,#candidates,#operators
0,82.5322117805481,7,21
9,5239.794036388397,2,12
10,5989.27507185936,3,17
18,11810.469115257263,3,20
21,13428.087095499039,1,7
24,16171.634337186813,1,9
28,18576.72942852974,2,15
29,19283.738293409348,1,7
4,2406.6366624832153,1,3
7,4011.6665744781494,1,5
