generation,time,#candidates,#operators
0,134.1256775856018,7,21
1,969.7738134860992,4,12
2,1114.8438272476196,1,3
3,1373.712910413742,5,17
4,1805.5049653053284,2,6
5,2130.585111618042,2,6
7,2833.771406650543,1,3
8,3168.952139377594,1,3
9,3573.4527759552,2,6
