generation,time,#candidates,#operators
0,744.1030802726746,1,3
5,10704.714044570923,1,5
23,64487.42623734474,1,7
25,71396.60815787315,1,10
8,20729.868972063065,1,6
11,27102.632260799408,2,11
13,33785.661593437195,2,11
14,38380.70564484596,2,14
16,43990.5356323719,1,9
