generation,time,#candidates,#operators
0,325.70622634887695,3,9
3,13053.814148187637,6,20
4,13838.277909755707,6,24
5,15448.98776626587,3,15
6,15972.209354877472,4,26
7,16827.002704381943,1,7
9,17542.600020885468,1,9
10,18331.7465467453,1,3
11,19431.636372566223,1,5
12,20227.817923784256,2,16
1,1515.0058102607727,2,6
15,22069.1073513031,3,19
16,22797.37070417404,1,13
