generation,time,#candidates,#operators
0,2575.016232252121,1,3
5,14704.266486883163,1,5
6,17000.014014482498,1,6
9,28196.163932800293,1,9
13,41585.28812980652,1,10
14,42414.208020210266,1,6
20,71030.5095000267,1,13
