generation,time,#candidates,#operators
0,888.3315010070801,1,3
5,9263.16093158722,1,4
6,12245.500750780106,2,9
8,18004.59569120407,1,5
9,20724.472665071487,1,6
11,26525.65833544731,1,4
12,28909.54209113121,1,7
14,34015.48273897171,1,6
