generation,time,#candidates,#operators
0,796.3474242687225,3,9
3,4238.022087097168,1,3
4,5121.512099504471,3,9
5,7139.439398765564,1,3
7,8105.196928024292,1,3
8,9541.595147132874,1,3
10,10419.870255947113,2,10
11,11499.699143648148,2,8
12,12160.17009305954,1,5
13,12748.91385602951,1,5
21,17028.455397605896,1,9
1,1507.1259543895721,2,8
2,2247.245008468628,5,15
