generation,time,#candidates,#operators
0,40.539379835128784,1,3
11,3571.763242006302,1,8
25,10428.264768362045,3,38
26,10967.740232467651,1,13
27,11493.044937133789,3,39
28,12189.88277053833,3,38
29,13019.935973882675,1,12
16,5937.479752063751,1,9
21,8582.357631444931,1,11
23,9476.456909894943,2,20
24,9749.024743795395,2,23
