generation,time,#candidates,#operators
2,10116.222321748734,1,3
4,14830.723197937012,1,5
7,21210.442215442657,1,4
10,27413.387525320053,1,7
12,30500.253503084183,1,5
15,39909.31907129288,1,5
23,60210.3050224781,1,6
27,70427.75168895721,1,13
